94 -2682691425 -54865262
95 -2664700929 -55160958
96 -2690910762 -70150735
97 -2704669985 -62454894
98 -2689921858 -41696815
99 -2676135176 -86808565
100 -2679822503 -35915962
101 -2700183400 -49953850
102 -2697630230 -56221901
103 -2678786844 -77096142
104 -2709461106 -54555541
105 -2658068953 -91771897
106 -2687793566 -62135611
107 -2685419625 -86678457
108 -2691296748 -70449420
109 -2681803590 -85731931
110 -2664231606 -78435673
111 -2685919321 -88082546
112 -2687095744 -69082274
113 -2686918910 -74853104
114 -2664652252 -54383722
115 -2691208909 -67691066
116 -2673287791 -68467939
117 -2693483572 -74346147
118 -2672409034 -71416807
119 -2664892315 -59869387
120 -2678336740 -57881903
121 -2675846064 -74134449
122 -2675351184 -54711282
123 -2702689334 -83693153
124 -2697047549 -78466947
125 -2689488622 -74994113
126 -2706614198 -64626069
127 -2675957004 -75890615
128 -2680536438 -74354129
129 -2686287732 -69900973
130 -2686687533 -72843625
131 -2656483283 -70241056
132 -2676070265 -60115666
133 -2682165185 -60553911
134 -2661488434 -89263034
135 -2657474697 -65398252
136 -2703436909 -84024858
137 -2680568549 -41218410
138 -2667376735 -44803412
139 -2683650064 -59233153
140 -2664628201 -54834644
141 -2708339404 -79687555
142 -2672757383 -68934727
143 -2683737371 -49879540
144 -2698362032 -62935226
145 -2685266299 -83165038
146 -2679704221 -77581280
147 -2682289801 -60972703
148 -2686192241 -81241260
149 -2670373919 -72488735
150 -2706989063 -90979921
151 -2678040433 -46244589
152 -2683852059 -77107433
153 -2698802652 -81099444
154 -2668982692 -85620997
155 -2700511495 -74349505
156 -2667972160 -66068268
157 -2669115015 -80481242
158 -2698376475 -67735211
159 -2692244535 -63651807
160 -2703538644 -58679064
161 -2695539705 -61170653
162 -2665991900 -72499603
163 -2683562581 -64132139
164 -2688963077 -58075180
165 -2662770546 -51051532
166 -2660545363 -72621834
167 -2665420532 -78047536
168 -2671534846 -42931639
169 -2668617563 -85996553
170 -2687518089 -57483298
171 -2654537590 -87095890
172 -2669680950 -67973000
173 -2688356950 -66206146
174 -2671698624 -54311279
175 -2668719307 -77369530
176 -2693386069 -60357138
177 -2686017193 -28232934
178 -2674423732 -66693212
179 -2666832322 -65050084
180 -2689929997 -74371978
181 -2700468927 -62702986
182 -2690502187 -61661271
183 -2665845013 -55164110
184 -2671491105 -75898085
185 -2678965001 -80839641
186 -2689334415 -83248995
187 -2684665968 -63460504
188 -2682894454 -71420281
189 -2650618444 -96956554
190 -2676640264 -76804070
191 -2689992638 -68301585
192 -2675265175 -80174993
193 -2669834257 -72886232
194 -2694339260 -83401693
195 -2674743848 -60443147
196 -2674237874 -85790019
197 -2692898551 -78817691
198 -2670775522 -97428933
199 -2691119277 -87233046
200 -2650122059 -89284469
201 -2715463934 -78938301
202 -2688081386 -91286149
203 -2668065026 -71080215
204 -2687356060 -85441755
205 -2688942458 -88883950
206 -2702139157 -68917812
207 -2664042912 -97154570
208 -2670841623 -78842502
209 -2690720486 -63104112
210 -2657077786 -71182465
211 -2691939680 -45285796
212 -2677342291 -75370623
213 -2687377977 -74524105
214 -2688571625 -77471956
215 -2687559431 -52486109
216 -2670777530 -65340664
217 -2674871146 -67427860
218 -2683918137 -68024489
219 -2664255293 -84784150
220 -2652618346 -48323759
221 -2655341360 -77471006
222 -2672627942 -68241046
223 -2683636007 -71074521
224 -2694530996 -56764421
225 -2672322173 -61596334
226 -2682965641 -83593141
227 -2678154254 -61612853
228 -2686327713 -58568077
229 -2687567109 -56945537
230 -2668681100 -86256486
231 -2661770265 -68637643
232 -2703435293 -67871141
233 -2696215473 -76937013
234 -2677981218 -75281293
235 -2693644075 -66328718
236 -2657484987 -78547538
237 -2687957717 -70776254
238 -2677375337 -69275660
239 -2706587687 -64148446
240 -2696701501 -70049570
241 -2690409717 -67148659
242 -2681877371 -60910362
243 -2687171418 -66733448
244 -2663860080 -53832668
245 -2688210376 -94173305
246 -2704925050 -94219829
247 -2683969535 -111504801
248 -2689132715 -41724692
249 -2677964225 -84429511
250 -2690747538 -56521197
251 -2651567486 -42989067
252 -2683537080 -66538606
253 -2676892312 -74082865
254 -2683263587 -64943504
255 -2691596487 -72931965
256 -2678622067 -74976842
257 -2687184994 -80298346
258 -2714190176 -72619463
259 -2703510337 -71122759
260 -2698744535 -77077606
261 -2669477581 -67175621
262 -2698493276 -73390318
263 -2671671590 -73851338
264 -2638826961 -86733931
265 -2683886157 -70555733
266 -2675640574 -61737087
267 -2680257260 -62322301
268 -2661405643 -54697812
269 -2711706963 -75129844
270 -2688052332 -69443424
271 -2666040650 -73357919
272 -2650019728 -69950055
273 -2680194914 -68725052
274 -2662134859 -62004933
275 -2695964888 -77969395
276 -2681220913 -99550185
277 -2684207220 -67624144
278 -2648836844 -60540903
279 -2700883417 -70582874
280 -2664356444 -84476917
281 -2692971839 -68911373
282 -2683952171 -65416725
283 -2671646826 -63994777
284 -2684585258 -64705451
285 -2671730705 -93505442
286 -2692807428 -61313109
287 -2686151496 -76626393
288 -2689500850 -80550638
289 -2702332112 -71930842
290 -2675337357 -110577720
291 -2683338253 -87542534
292 -2685699265 -83187691
293 -2677181899 -57674438
294 -2677987695 -54401754
295 -2671488934 -72217886
296 -2674671704 -90062805
297 -2673552630 -106242563
298 -2678411678 -72023817
299 -2691178888 -78268024
300 -2696578888 -71954562
301 -2695206923 -74651798
302 -2679230528 -65332166
303 -2697184753 -67638468
304 -2688301495 -85863653
305 -2680393657 -75248589
306 -2702388567 -76619173
307 -2688916331 -78000449
308 -2664991629 -59384846
309 -2690798229 -69274405
310 -2681309544 -94036892
311 -2704250645 -86710290
312 -2675544900 -75033379
313 -2680127588 -74741332
314 -2685545485 -76554825
315 -2685603887 -52711803
316 -2661782371 -68303890
317 -2685164865 -83317951
318 -2686630827 -63918218
319 -2712844865 -65317641
320 -2665747532 -84330744
321 -2694707779 -67115667
322 -2723401768 -70053377
323 -2669425290 -88696546
324 -2693577475 -63723633
325 -2693576777 -64994038
326 -2669428690 -50216787
327 -2678963739 -71515284
328 -2676790171 -102309781
329 -2716123848 -69638857
330 -2698389454 -71562604
331 -2685928626 -93273917
332 -2693279799 -90135015
333 -2670029790 -63807887
334 -2681877397 -61395927
335 -2682134826 -71460976
336 -2688561678 -89304673
337 -2682491365 -80641212
338 -2673257926 -76098012
339 -2690975570 -68881621
340 -2689531018 -76143934
341 -2690548460 -65726741
342 -2694026973 -64444328
343 -2685815445 -62447822
344 -2680817336 -84541487
345 -2660724666 -84645121
346 -2685505974 -43839939
347 -2676298168 -60025870
348 -2689913899 -79779520
349 -2659173224 -66493309
350 -2685128729 -72241409
351 -2664763416 -119617905
352 -2685507857 -65675585
353 -2684651048 -58176183
354 -2669743798 -72963063
355 -2694074410 -80711858
356 -2664961241 -87268295
357 -2679722864 -95340053
358 -2682409290 -78523025
359 -2672426339 -77885404
360 -2673915998 -103200040
361 -2686021094 -78434389
362 -2674467085 -58137231
363 -2722528688 -67502104
364 -2693018002 -84939141
365 -2687595073 -88832948
366 -2673197596 -92797740
367 -2667626026 -66343949
368 -2691898879 -66242778
369 -2680990128 -65139324
370 -2695497873 -45872466
371 -2650898791 -71469935
372 -2673380934 -59502068
373 -2674442204 -68019054
374 -2650075615 -70870142
375 -2686501565 -70779146
376 -2687194281 -83752611
377 -2677451387 -81269554
378 -2664922486 -78479768
379 -2678604452 -58063208
380 -2683412028 -67701460
381 -2698748140 -92697040
382 -2662680544 -99746234
383 -2692530347 -66606720
384 -2681216770 -77190202
385 -2676898016 -76025918
386 -2695944445 -57359676
387 -2677651276 -84082515
388 -2670154769 -55790182
389 -2691891684 -62298591
390 -2658114128 -64359863
391 -2693946039 -35663622
392 -2675898892 -80151744
393 -2658754926 -66029872
394 -2691205990 -56804865
395 -2694449501 -71625549
396 -2673545229 -50327411
397 -2693205022 -67611147
398 -2687519134 -76448993
399 -2682034417 -64644935
400 -2682812488 -78156360
401 -2678217227 -51279411
402 -2683383576 -49759824
403 -2690213114 -51219774
404 -2673947261 -52847754
405 -2677545262 -64778970
406 -2687545259 -65761140
407 -2678937772 -60639030
408 -2677537195 -64899273
409 -2687697437 -69835111
410 -2658504800 -93258735
411 -2666567802 -79609480
412 -2672043636 -99691761
413 -2682267356 -72600165
414 -2666331476 -65670218
415 -2667319176 -67402579
416 -2683235483 -52919354
417 -2692254133 -51944011
418 -2699329202 -67981030
419 -2665295103 -39498325
420 -2678041050 -83935488
421 -2704441764 -79506767
422 -2688623337 -94210136
423 -2679909154 -69796014
424 -2692917458 -66822435
425 -2686287711 -59953449
426 -2681760940 -77600436
427 -2661171984 -78288511
428 -2666538358 -90181934
429 -2677109850 -72327619
430 -2697666792 -45667074
431 -2686224968 -67730749
432 -2681631530 -77490703
433 -2673271267 -45080980
434 -2678604111 -100751705
435 -2694359238 -86733169
436 -2645711004 -84958491
437 -2679078667 -63457908
438 -2677172666 -77560702
439 -2694001011 -86184951
440 -2677317721 -75664291
441 -2675430446 -70383478
442 -2665069037 -76023172
443 -2661476941 -85671105
444 -2685102746 -90550931
445 -2672169415 -83323260
446 -2675442896 -79586075
447 -2685366767 -78392284
448 -2681420820 -64675059
449 -2672870158 -96706040
450 -2664122213 -66350079
451 -2666576001 -78343440
452 -2678757581 -49257227
453 -2680184119 -54338843
454 -2691412003 -86746042
455 -2705616268 -83190229
456 -2665856205 -51136347
457 -2663818391 -59798436
458 -2698093497 -69895783
459 -2703130071 -66082717
460 -2668141119 -79276044
461 -2684251181 -78985604
462 -2659043114 -70443072
463 -2690088198 -72122805
464 -2677130176 -60199582
465 -2664998528 -82472547
466 -2681288860 -84921647
467 -2701582530 -52988591
468 -2685521184 -86653200
469 -2677214491 -103600707
470 -2693984436 -55321919
471 -2675715447 -72259807
472 -2663270627 -67243766
473 -2683198929 -84730736
474 -2692269610 -63679472
475 -2697556190 -74742415
476 -2658557089 -42398175
477 -2673490280 -76566713
478 -2661548996 -70982791
479 -2702023422 -76270255
480 -2703235699 -90517128
481 -2680908756 -56322613
482 -2670226203 -88419192
483 -2694842801 -71625411
484 -2667812621 -72638477
485 -2678210896 -75593049
486 -2691564097 -77773794
487 -2688822471 -69119475
488 -2687643654 -71005807
489 -2678704633 -55371511
490 -2666731631 -69981280
491 -2672037962 -52234420
492 -2687317403 -48142366
493 -2668695746 -62823738
494 -2672732788 -85660109
495 -2669691718 -79406108
496 -2694865193 -76718276
497 -2703024003 -76127531
498 -2689356498 -66930334
499 -2720661757 -76092649
500 -2675183314 -58289488
501 -2677344122 -68105880
502 -2669760967 -60978193
503 -2690346531 -88678602
504 -2673335351 -65322133
505 -2665291175 -59253425
506 -2680058911 -82926374
507 -2704689506 -63927664
508 -2688028989 -111144986
509 -2702492052 -72386460
510 -2686312791 -75410962
511 -2673127230 -39353241
512 -2673576474 -62734543
513 -2685111438 -98622751
514 -2699230625 -57718433
515 -2687572621 -81616825
516 -2668475239 -55579697
517 -2694369694 -61776751
518 -2667357859 -68457805
519 -2715117471 62410441
520 -2666753618 -89833782
521 -2691361847 -56557321
522 -2678956381 -77352909
523 -2686857160 -70953994
524 -2683942267 -72509932
525 -2689207553 -46291759
526 -2703364785 -70522502
527 -2666765756 -77899116
528 -2689365615 -75118282
529 -2669471843 -63535989
530 -2690412666 -83053411
531 -2696392929 -66272219
532 -2685151675 -76348315
533 -2697527788 -78893758
534 -2679223397 -54956008
535 -2678099080 -60438981
536 -2687282660 -73859974
537 -2681513760 -60144600
538 -2685904608 -73885120
539 -2668597318 -73526033
540 -2703300627 -76617550
541 -2710275845 -78784002
542 -2697054914 -76998925
543 -2680397802 -63749562
544 -2681614777 -52945836
545 -2709797695 -50359729
546 -2652733851 -75921538
547 -2682167916 -72356779
548 -2677427696 -57951463
549 -2683865350 -57035913
550 -2684869340 -78596283
551 -2673609246 -79922456
552 -2686843515 -64767099
553 -2662481379 -72102089
554 -2696562796 -87973431
555 -2665858080 -104926498
556 -2693091652 -83390885
557 -2702612506 -58215121
558 -2671928949 -66150683
559 -2664995901 -64976032
560 -2679912216 -66519506
561 -2679588159 -68772273
562 -2685118636 -74189477
563 -2700550859 -49000445
564 -2688614153 -85281739
565 -2683328466 -86113715
566 -2699229511 -74280128
567 -2666580044 -56417404
568 -2687645679 -63563407
569 -2699352195 -52906575
570 -2676368797 -65918313
571 -2688582327 -81412654
572 -2669659051 -49267310
573 -2685848152 -75048833
574 -2695022464 -66183551
575 -2679129500 -73024734
576 -2657697288 -79990708
577 -2684110393 -57290738
578 -2660654999 -99746394
579 -2691829665 -63291602
580 -2671618522 -71776034
581 -2682741673 -72390651
582 -2701720539 -56670611
583 -2697944056 -71522866
584 -2678719822 -50288230
585 -2673495020 -70442942
586 -2691327160 -62585626
587 -2673920710 -76048697
588 -2686131281 -66404197
589 -2650656909 -92554131
590 -2685153014 -64410767
591 -2675481782 -42420118
592 -2683822642 -74012834
593 -2691891758 -67515146
594 -2675085914 -52304455
595 -2669752808 -55981457
596 -2670617722 -53087542
597 -2670922055 -85491990
598 -2671458424 -74067089
599 -2671163938 -54665701
600 -2668286738 -73285332
601 -2694948543 -75878149
602 -2684840245 -62622766
603 -2678450512 -82010904
604 -2668783495 -102530832
605 -2671335858 -93574475
606 -2670374743 -74894903
607 -2680512508 -73148772
608 -2671515287 -59559296
609 -2670803641 -71404929
610 -2676678800 -71071955
611 -2689082652 -75272838
612 -2680035695 -78712686
613 -2679299154 -79538614
614 -2678663459 -50600175
615 -2672752238 -62641880
616 -2676736480 -90453464
617 -2682766830 -74622424
618 -2691179692 -65863041
619 -2676281222 -47545120
620 -2692056307 -64430166
621 -2693725033 -74334205
622 -2679101537 -82988328
623 -2709433988 -75906428
624 -2675612307 -79480116
625 -2669161593 -76006989
626 -2693340036 -73571945
627 -2697122912 -61114552
628 -2671557395 -57558519
629 -2680693332 -75276608
630 -2695854851 -72777341
631 -2701798629 -74901865
632 -2680858181 -106149159
633 -2665245499 -78375092
634 -2689496273 -73947401
635 -2675496522 -56063489
636 -2693329122 -72538644
637 -2677103559 -43338737
638 -2703608848 -80614017
639 -2683526717 -81856988
640 -2667596050 -75837273
641 -2700716462 -71413684
642 -2674132385 -64230652
643 -2673356443 -75446754
644 -2685964777 -78431740
645 -2685609821 -81696766
646 -2689169297 -44145604
647 -2674530207 -78494084
648 -2669377557 -81261930
649 -2686400199 -61933769
650 -2666192859 -81376663
651 -2678244081 -94114376
652 -2668600275 -80687551
653 -2676283488 -77997094
654 -2690790326 -82801419
655 -2690987448 -63644261
656 -2687824939 -66515599
657 -2707020401 -51341631
658 -2658042784 -48824885
659 -2708574426 -61122027
660 -2687507778 -52363037
661 -2648548546 -68067624
662 -2711038160 -54433831
663 -2689675648 -43554983
664 -2695465216 -57593233
665 -2678673869 -76259305
666 -2684319524 -66649669
667 -2677969686 -70305458
668 -2691178351 -64626602
669 -2670033612 -84108326
670 -2673181919 -59818190
671 -2704071781 -76093862
672 -2673304290 -67706344
673 -2680426934 -58540958
674 -2685286723 -63121538
675 -2673601688 -68455833
676 -2697072676 -63356384
677 -2685623944 -62553629
678 -2678433625 -67615709
679 -2674275884 -82114417
680 -2677080357 -86545371
681 -2649944028 -85975561
682 -2674105611 -93476598
683 -2702829821 -67387728
684 -2689322665 -60321575
685 -2680918567 -55344945
686 -2680720322 -59498988
687 -2688576094 -56817532
688 -2675397910 -60634651
689 -2687789095 -59843127
690 -2705572961 -70608098
691 -2691876293 -65985087
692 -2698970518 -79995290
693 -2687739524 -62359990
694 -2669722758 -53971289
695 -2673395741 -88939644
696 -2683843306 -58169460
697 -2699403621 -62634967
698 -2699238895 -77473195
699 -2676708545 -61820693
700 -2701019543 -67118411
701 -2692046082 -65641667
702 -2684622264 -65821396
703 -2702864951 -78832025
704 -2684217519 -79905833
705 -2708517346 -79268897
706 -2711005153 -80989180
707 -2688557384 -51098598
708 -2679975025 -81429060
709 -2688918735 -68559872
710 -2695967974 -55854929
711 -2671328228 -86217700
712 -2682540130 -79382073
713 -2694315345 -91363434
714 -2669181304 -69100499
715 -2678496355 -66043847
716 -2670020009 -72145420
717 -2710476200 -48313635
718 -2702719727 -88640345
719 -2692137296 -89782215
720 -2689309836 -83094244
721 -2681289260 -79592399
722 -2694232088 -58932338
723 -2682880200 -75214860
724 -2679537708 -60927667
725 -2683190686 -57050937
726 -2672734572 -85610653
727 -2675397761 -55093931
728 -2700114201 -93707186
729 -2685797989 -58887933
730 -2683571129 -63558935
731 -2687919092 -80707145
732 -2691721081 -65003396
733 -2683444370 -77343923
734 -2687802658 -56750430
735 -2691918047 -57289289
736 -2678105477 -57111752
737 -2687321812 -65969176
738 -2678432733 -53752164
739 -2682402843 -63290720
740 -2677679999 -67044232
741 -2652789887 -56403823
742 -2682193477 -68598865
743 -2662199435 -43353769
744 -2691136799 -66760685
745 -2694212123 -51022118
746 -2697475263 -66897518
747 -2682240410 -68038822
748 -2656738401 -77609467
749 -2683513419 -93399602
750 -2704725711 -54415942
751 -2683885670 -87910252
752 -2684252361 -59977955
753 -2696415936 -56160708
754 -2692210302 -92557795
755 -2695003149 -65210937
756 -2679713495 -79600962
757 -2675006361 -80105555
758 -2660190150 -60167448
759 -2654816687 -99436846
760 -2678863546 -65224286
761 -2696683689 -46400718
762 -2655652250 -78530335
763 -2658698781 -75730226
764 -2672248689 -62436268
765 -2667924632 -68983960
766 -2682646610 -55872958
767 -2683938793 -59587546
768 -2664790226 -72843446
769 -2690187083 -81198442
770 -2687943064 -76062107
771 -2683520002 -98071701
772 -2672689444 -50485284
773 -2698778264 -65043495
774 -2665393558 -76271319
775 -2688264138 -84380000
776 -2672698317 -74346535
777 -2690527418 -73720833
778 -2677248228 -77218817
779 -2666879871 -71839445
780 -2691019603 -58754142
781 -2685524975 -76104284
782 -2677801534 -51599949
783 -2668823253 -62800901
784 -2690974459 -68329620
785 -2692262907 -101277743
786 -2690210519 -60511928
787 -2671822288 -78961038
788 -2676311672 -70813131
789 -2676784089 -41406282
790 -2688602629 -59053271
791 -2684129412 -94759525
792 -2691515385 -86823767
793 -2689989979 -27038861
794 -2687805273 -83242515
795 -2682279437 -79096981
796 -2690957842 -66441679
797 -2702621073 -87472839
798 -2690703584 -74996130
799 -2692955268 -58860630
800 -2667405138 -65867273
801 -2708106497 -43328864
802 -2681714612 -62055076
803 -2675611141 -60896336
804 -2694094896 -52328231
805 -2699997331 -76191887
806 -2695704631 -68412843
807 -2683295932 -72164955
808 -2658732074 -63919030
809 -2684952447 -86275560
810 -2683355395 -74659213
811 -2671674724 -45934501
812 -2702698347 -61806728
813 -2680164694 -52033432
814 -2744692518 71877188
815 -2672278685 -64388031
816 -2676008203 -86983850
817 -2688687990 -64670137
818 -2676960824 -77374466
819 -2673835696 -59894057
820 -2687145141 -73905300
821 -2708813898 -83981129
822 -2685552251 -77972747
823 -2664135783 -71929758
824 -2677200276 -65715870
825 -2672073565 -55619710
826 -2657369994 -61061790
827 -2682199407 -87814493
828 -2684990227 -60055328
829 -2691943078 -57813228
830 -2685599870 -68064750
831 -2682710877 -54836602
832 -2688061302 -55146408
833 -2692885637 -76897425
834 -2675504855 -64655542
835 -2657479306 -76083622
836 -2672619065 -74037337
837 -2683368699 -58041504
838 -2665541145 -79871431
839 -2706993929 -46227502
840 -2705533278 -99519255
841 -2683120470 -67085087
842 -2696800663 -86120845
843 -2676415358 -73483761
844 -2683015659 -74557048
845 -2697668680 -63338271
846 -2695682752 -76511425
847 -2700128348 -69872938
848 -2662289092 -76852873
849 -2698524478 -71052871
850 -2686333337 -71035836
851 -2671938738 -88461641
852 -2682097086 -64480597
853 -2674859043 -71315707
854 -2684082810 -70681559
855 -2673123493 -56438942
856 -2669779692 -53794714
857 -2688989953 -75951327
858 -2711303188 -68746502
859 -2687402018 -55385439
860 -2696631100 -64678035
861 -2702967706 -68073616
862 -2682396895 -32607473
863 -2689919496 -62284200
864 -2676796344 -63319760
865 -2684867784 -72366156
866 -2684528333 -87793953
867 -2692709134 -84480356
868 -2674592745 -70347876
869 -2684071303 -74021562
870 -2707052790 -66164941
871 -2677062549 -55076199
872 -2667043429 -64869584
873 -2681362802 -65712505
874 -2702715749 -71851964
875 -2679671038 -61925178
876 -2685539930 -54527652
877 -2684808727 -85871286
878 -2689330118 -61086379
879 -2706671549 -78010693
880 -2685014849 -75975159
881 -2685724744 -71086340
882 -2698058910 -69869714
883 -2679746494 -68179416
884 -2698670178 -50354626
885 -2685415880 -66379097
886 -2678632559 -76794299
887 -2684725434 -62657788
888 -2679407097 -95618764
889 -2673884641 -62666409
890 -2699935053 -84114344
891 -2696858658 -58837511
892 -2667511208 -90733885
893 -2675129301 -87925712
894 -2673472363 -68487387
895 -2703580633 -62780106
896 -2695296264 -75507208
897 -2673808869 -75659631
898 -2678052079 -57042504
899 -2682146831 -83245683
900 -2682543257 -82840778
901 -2703335264 -79389906
902 -2691634179 -77967512
903 -2684750932 -72758133
904 -2683140455 -86203304
905 -2694349711 -76454075
906 -2681319151 -80612243
907 -2705715227 -75643651
908 -2663053507 -55533681
909 -2681250603 -70814483
910 -2691576120 -55551005
911 -2677328535 -52119073
912 -2678845484 -67833572
913 -2692085442 -66977621
914 -2677539767 -59384972
915 -2692662060 -68855071
916 -2680824458 -66512524
917 -2668831299 -105185452
918 -2698278546 -84231070
919 -2673114188 -54646223
920 -2672875409 -73627023
921 -2680481228 -70229823
922 -2714699865 -69885129
923 -2683491024 -75570631
924 -2665555395 -73430769
925 -2675590361 -60757082
926 -2657363450 -46651789
927 -2679378939 -69850374
928 -2686026734 -44684707
929 -2676116155 -73072556
930 -2683360372 -65687645
931 -2669678276 -42692412
932 -2693599987 -68303160
933 -2679758305 -53346116
934 -2685381463 -73860463
935 -2679884039 -61602928
936 -2683898812 -52634292
937 -2686790193 -66361035
938 -2678604999 -90971657
939 -2690815531 -71698796
940 -2690627984 -71703626
941 -2677561243 -48344577
942 -2674994547 -65909147
943 -2674915605 -77433729
944 -2685855080 -48127204
945 -2652525606 -61624521
946 -2672929825 -67977477
947 -2697446136 -80912059
948 -2698002824 -76333276
949 -2669575932 -88143593
950 -2656644336 -72863484
951 -2690755474 -69655550
952 -2679355348 -92315881
953 -2686999444 -73901931
954 -2673628177 -60298535
955 -2687621437 -54975358
956 -2692982018 -69713859
957 -2675677001 -75592007
958 -2699085361 -47663802
959 -2701911550 -67152890
960 -2689582152 -82061384
961 -2688480722 -66480898
962 -2701621458 -50793310
963 -2700646675 -94830930
964 -2692943439 -62405550
965 -2671880867 -76753546
966 -2715394574 -60025390
967 -2685953904 -74297221
968 -2679047828 -86458195
969 -2705146841 -62839844
970 -2686847471 -72747659
971 -2683447890 -71667507
972 -2680629288 -60720993
973 -2658556905 -82773253
974 -2687339108 -57243151
975 -2654417038 -86178487
976 -2682850412 -74792994
977 -2687012515 -71277048
978 -2685194672 -57087008
979 -2681613986 -43407407
980 -2684885253 -50111983
981 -2672013404 -78815022
982 -2672626519 -64657070
983 -2670255665 -87167420
984 -2664154560 -43344562
985 -2707120531 -67989755
986 -2700163736 -71702613
987 -2682317969 -59637517
988 -2688087761 -85138771
989 -2676725424 -76399211
990 -2679748593 -80162158
991 -2692589308 -70800620
992 -2688392055 -71821851
993 -2686754487 -72712940
994 -2659001122 -71542884
995 -2674947950 -75063360
996 -2675233464 -62001111
997 -2695213430 -60301645
998 -2674924481 -59416488
999 -2690187266 -69949121
1000 -2683919092 -63791087
1001 -2678788715 -74638419
1002 -2690697887 -62899209
1003 -2674968173 -102913372
1004 -2669562645 -66340538
1005 -2675131779 -62106051
1006 -2661288336 -72590776
1007 -2663646704 -53000069
1008 -2697474285 -82053193
1009 -2683455814 -74364607
1010 -2660863311 -65238905
1011 -2687402589 -66764290
1012 -2659505843 -54610657
1013 -2695919475 -47315173
1014 -2680949880 -77217157
1015 -2700785959 -63634692
1016 -2687455216 -63291227
1017 -2716596365 -56969036
1018 -2678830510 -74180243
1019 -2684457347 -54155749
1020 -2667278192 -49673608
1021 -2704481353 -97859688
1022 -2696264296 -53741737
1023 -2686973056 -61285086
1024 -2668695482 -58160860
1025 -2688244860 -74802714
1026 -2686775090 -72843259
1027 -2678689054 -83668943
1028 -2676591265 -70775915
1029 -2669288689 -48741772
1030 -2684800942 -70918958
1031 -2683250368 -81442555
1032 -2700296422 -61815185
1033 -2675469625 -82385160
1034 -2679673720 -79157709
1035 -2664653349 -54884015
1036 -2713704223 -72492343
1037 -2694150304 -73584105
1038 -2668472339 -108081025
1039 -2678560461 -62341801
1040 -2671908816 -64464811
1041 -2684352411 -82945459
1042 -2675051249 -82419979
1043 -2684092241 -73226617
1044 -2671453668 -52190862
1045 -2663165366 -61815118
1046 -2660548542 -76839889
1047 -2684245333 -53003698
1048 -2695547828 -77539036
1049 -2671238822 -69647722
1050 -2682028775 -47440400
1051 -2663272028 -54276387
1052 -2690078573 -81653605
1053 -2685008443 -77341894
1054 -2684421803 -76311148
1055 -2673991370 -91333246
1056 -2699958959 -62306310
1057 -2671302735 -57909733
1058 -2665749583 -87420966
1059 -2684443774 -61394462
1060 -2682083073 -70675606
1061 -2710462131 -71929466
